鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
三民區,房地(土地+建物)+車位,高雄市三民區興德里建國三路241~270號,8.33,商,,,1081207,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1081106,116.25,3,1,1,有,有,8510000,73769,坡道平面,25.29,1800000,,RPSOMLLMJHPFFDE28CA
三民區,房地(土地+建物),高雄市三民區安寧街451~480號,285.38,商,,,1081125,土地2建物2車位0,一層，二層，走廊，見其他登記事項,二層,店面(店鋪),見其它登記事項,見其它登記事項,0991021,130.0,0,0,0,無,無,37120000,285538,,0.0,0,,RPSNMLLJKHPFFDE97CA
三民區,房地(土地+建物),高雄市三民區愛國路91~120號,3.21,住,,,1081220,土地1建物1車位0,九層,十層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0950726,14.25,1,1,1,有,無,800000,56140,,0.0,0,,RPWPMLMLJHPFFDE78CA
三民區,房地(土地+建物)+車位,高雄市三民區覺民路1~30號,16.5,住,,,1081214,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080618,174.74,3,2,2,有,有,10180000,58258,坡道平面,43.46,0,,RPTNMLKMJHPFFDE18CA
三民區,房地(土地+建物),高雄市三民區順昌街91~120號,9.92,商,,,1081208,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0701222,71.59,2,2,2,有,有,2600000,36318,,0.0,0,,RPOOMLKMJHPFFDE77CA
三民區,房地(土地+建物)+車位,高雄市三民區覺民路1~30號,14.54,住,,,1081206,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080618,134.13,3,2,2,有,有,8100000,60389,坡道機械,24.53,0,,RPPPMLKMJHPFFDE97CA
三民區,房地(土地+建物)+車位,高雄市三民區覺民路1~30號,14.54,住,,,1081209,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080618,134.13,3,2,2,有,有,8050000,60016,坡道機械,24.53,0,,RPQPMLKMJHPFFDE08CA
三民區,房地(土地+建物)+車位,高雄市三民區明仁路1~30號,16.52,住,,,1081202,土地3建物2車位1,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831103,139.85,3,2,2,有,有,7500000,53625,坡道平面,0.0,0,,RPTNMLLLJHPFFDE18CA
三民區,房地(土地+建物),高雄市三民區懷安街1~30號,19.56,住,,,1081226,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900418,126.21,3,2,2,有,有,7700000,61009,,0.0,0,,RPUOMLLLJHPFFDE38CA
三民區,房地(土地+建物),高雄市三民區大豐二路118巷1~30號,32.6,住,,,1081225,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0751108,105.0,3,2,2,有,無,3955800,37674,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLMLJHPFFDE87CA
三民區,房地(土地+建物)+車位,高雄市三民區覺民路331~360號,17.22,商,,,1081216,土地1建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0800826,228.62,4,2,2,有,有,8000000,34993,坡道平面,49.37,0,,RPROMLMLJHPFFDE18CA
三民區,房地(土地+建物),高雄市三民區建武路31~60號,108.6,商,,,1090102,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1030317,393.12,4,2,3,有,無,27200000,69190,,0.0,0,有裝潢有增建有電梯,RPWNMLRKJHPFFDE98CA
三民區,房地(土地+建物),高雄市三民區九如一路451~480號,18.74,商,,,1090107,土地1建物1車位0,一層，二層，騎樓,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0740521,136.22,2,2,2,有,有,8600000,63133,,0.0,0,,RPXNMLRKJHPFFDE09CA
三民區,房地(土地+建物),高雄市三民區灣中街298巷1~30號,28.04,住,,,1081219,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740820,94.91,3,2,2,有,無,3300000,34770,,0.0,0,,RPXOMLQKJHPFFDE09CA
三民區,房地(土地+建物),高雄市三民區中山一路325巷1~30號,2.96,商,,,1081207,土地1建物1車位0,十一層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850417,31.23,1,1,1,有,有,1500000,48031,,0.0,0,,RPSPMLQKJHPFFDE68CA
三民區,房地(土地+建物),高雄市三民區重慶街349巷1~30號,11.58,住,,,1081218,土地1建物1車位0,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831229,119.64000000000001,3,2,2,有,有,8500000,71046,,0.0,0,含增建或未登記建物。;,RPTPMLQKJHPFFDE78CA
三民區,房地(土地+建物)+車位,高雄市三民區大昌二路91~120號,15.95,商,,,1081207,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940613,184.75,4,2,2,有,有,8600000,46549,坡道平面,0.0,0,,RPWNMLKLJHPFFDE38CA
三民區,房地(土地+建物),高雄市三民區天祥一路159巷1~30號,8.11,住,,,1081228,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0960430,27.330000000000002,1,0,1,有,有,1700000,62203,,0.0,0,含增建或未登記建物。;,RPVPMLKLJHPFFDE48CA
三民區,房地(土地+建物)+車位,高雄市三民區覺民路288巷31~60號,18.26,商,,,1081218,土地3建物1車位1,七層,十六層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0790718,138.29,4,2,2,有,有,5600000,40495,坡道平面,0.0,0,有裝潢,RPOOMLQKJHPFFDE18CA
三民區,房地(土地+建物),高雄市三民區鼎信街1~30號,10.06,住,,,1081221,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831026,85.01,3,2,2,有,有,3200000,37643,,0.0,0,,RPSOMLPKJHPFFDE48CA
三民區,房地(土地+建物)+車位,高雄市三民區通化街1~30號,12.76,住,,,1081220,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070706,157.14,3,2,2,有,有,11750000,74774,坡道平面,24.27,0,,RPQOMLOKJHPFFDE18CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區二聖一路211~240號,20.25,商,,,1081018,土地1建物1車位2,二十五層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080515,295.33000000000004,2,2,2,有,有,22810000,89048,坡道平面,77.92,3450000,,RPRNMLKKKHPFFCE77CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區二聖一路211~240號,15.22,商,,,1081129,土地1建物1車位1,二十八層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080515,236.69,3,2,2,有,有,19680000,90426,坡道平面,38.96,1800000,,RPSNMLKKKHPFFCE87CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區二聖一路211~240號,20.85,商,,,1081021,土地1建物1車位2,十八層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080515,300.55,3,2,3,有,有,22180000,85254,坡道平面,77.92,3200000,,RPUNMLKKKHPFFCE08CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區二聖一路211~240號,20.85,商,,,1081201,土地1建物1車位2,十九層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080515,300.55,3,2,3,有,有,22500000,86242,坡道平面,77.92,3300000,,RPVNMLKKKHPFFCE18CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區二聖一路211~240號,16.95,商,,,1080731,土地1建物2車位1,十層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080515,261.59000000000003,3,2,3,有,有,19140000,78785,坡道平面,38.96,1600000,,RPWNMLKKKHPFFCE28CA
前鎮區,土地,仁愛段391~420地號,63.0,商,,,1090106,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2268000,36000,,0.0,0,向政府機關承購之案件。;,RPXOMLPJKHPFFCE88CA
前鎮區,土地,仁愛段211~240地號,70.14,住,,,1081224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5300000,75563,,0.0,0,親友、員工或其他特殊關係間之交易。;含未保存建物,RPRPMLLLJHPFFCE08CA
小港區,房地(土地+建物),高雄市小港區高坪七十六街151~180號,109.02,住,,,1081129,土地1建物1車位0,全,三層,透天厝,見其它登記事項,鋼筋混凝土造,1050929,208.46,4,3,5,有,無,13600000,65240,,0.0,0,,RPRPMLKLJHPFFCE97CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區和平二路211~240號,12.8,住,,,1081123,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1081018,104.45,2,1,1,有,有,7200000,68933,坡道機械,14.08,0,,RPXNMLKLJHPFFCE38CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區和平二路211~240號,19.99,住,,,1080916,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1081018,164.4,3,2,3,有,有,11260000,68491,坡道平面,26.41,0,,RPOOMLKLJHPFFCE57CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區和平二路211~240號,19.99,住,,,1081130,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1081018,162.64,3,2,3,有,有,11100000,68249,坡道平面,24.65,0,,RPPOMLKLJHPFFCE67CA
前鎮區,房地(土地+建物),高雄市前鎮區一心二路181~210號,12.04,商,,,1081211,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0701221,136.0,3,2,2,有,有,4200000,30882,,0.0,0,,RPQNMLPKJHPFFCE08CA
前鎮區,房地(土地+建物),高雄市前鎮區凱旋四路931~960號,9.06,住,,,1081130,土地2建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940524,77.39,2,1,1,有,有,4300000,55563,,0.0,0,,RPTOMLQKJHPFFCE58CA
前鎮區,房地(土地+建物),高雄市前鎮區新光路1~30號,1.28,商,,,1081231,土地2建物1車位0,十三層,三十九層,套房(1房1廳1衛),住家用,見其它登記事項,0880209,41.25,1,1,1,有,有,2400000,58182,,0.0,0,,RPVOMLQKJHPFFCE78CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區中華五路751~780號,37.07,住,,,1081209,土地1建物1車位2,十七層,二十七層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1000622,346.25,3,2,2,有,有,30880000,89184,坡道平面,57.81,0,,RPWOMLQKJHPFFCE88CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區忠誠路361~390號,15.92,住,,,1081205,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951005,127.48,3,2,2,有,有,6800000,53342,坡道機械,15.58,0,,RPQNMLQKJHPFFCE18CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區民權二路211~240號,9.51,商,,,1081203,土地2建物1車位1,二十六層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860527,213.53000000000003,4,2,2,有,有,10380000,48611,坡道平面,36.07,0,,RPSNMLQKJHPFFCE38CA
前鎮區,房地(土地+建物),高雄市前鎮區三多三路121~150號,5.69,商,,,1081130,土地2建物1車位0,四層,十九層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0840327,114.85999999999999,3,2,2,有,有,4450000,38743,,0.0,0,,RPPOMLOKJHPFFCE97CA
前鎮區,房地(土地+建物),高雄市前鎮區和平二路241~270號,6.48,商,,,1090101,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),,鋼筋混凝土造,0660202,26.24,0,0,0,無,有,650000,24771,,0.0,0,,RPSOMLOKJHPFFCE28CA
新興區,房地(土地+建物),高雄市新興區林森一路43巷31~60號,7.75,商,,,1090105,土地1建物1車位0,二層,五層,套房(1房1廳1衛),,鋼筋混凝土造,0770826,23.91,1,1,1,有,無,1880000,78628,,0.0,0,,RPSNMLMKKHPFFBE97CA
新興區,房地(土地+建物),高雄市新興區民生一路31~60號,4.21,商,,,1081025,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0730815,36.61,4,2,2,有,有,2000000,54630,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLOJKHPFFBE77CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區英義街121巷1~30號,28.4,住,,,1081209,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0780512,169.52999999999997,4,2,2,有,有,6380000,37633,坡道平面,0.0,0,,RPOOMLPJKHPFFBE87CA
苓雅區,房地(土地+建物)+車位,高雄市新興區民族二路61~90號,16.42,商,,,1081225,土地1建物1車位2,二十三層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1030901,378.61,0,0,0,無,有,28000000,73955,坡道平面,36.56,0,,RPROMLPJKHPFFBE18CA
苓雅區,房地(土地+建物),高雄市苓雅區英義街378巷1~30號,29.8,住,,,1081127,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0670127,84.89,3,2,2,有,無,3280000,38638,,0.0,0,,RPTNMLQKJHPFFBE38CA
苓雅區,房地(土地+建物),高雄市苓雅區自強三路53巷1~30號,10.41,商,,,1081208,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0760110,104.61000000000001,3,2,2,有,有,4800000,45885,,0.0,0,,RPPPMLKLJHPFFBE67CA
苓雅區,房地(土地+建物),高雄市苓雅區新光路62巷1~30號,6.29,商,,,1081231,土地1建物1車位0,十九層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,147.13,3,2,2,有,有,5400000,36702,,0.0,0,,RPOOMLQKJHPFFBE97CA
鼓山區,房地(土地+建物),高雄市鼓山區九如四路588巷1~30號,64.0,住,,,1081114,土地1建物1車位0,全,二層,透天厝,,加強磚造,0580403,70.0,3,2,2,有,無,7000000,100000,,0.0,0,含增建或未登記建物。;,RPUNMLLKKHPFFAE97CA
鼓山區,房地(土地+建物),高雄市鼓山區昌盛路1~30號,6.74,商,,,1081129,土地1建物1車位0,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841106,73.55,2,1,1,有,有,3850000,52345,,0.0,0,陽台外推,RPSOMLNJKHPFFAE97CA
前金區,房地(土地+建物)+車位,高雄市前金區七賢二路151~180號,4.82,商,,,1081211,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851002,79.46000000000001,1,1,1,有,有,3000000,37755,坡道機械,0.0,0,,RPSOMLKMJHPFFAE87CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南一街91~120號,43.91,住,,,1081227,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020710,385.77,3,2,3,有,有,25800000,70144,坡道平面,74.98,4000000,,RPPNMLKLJHPFFAE37CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區南屏路541~570號,28.22,住,,,1081221,土地1建物1車位2,十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020313,334.65999999999997,4,2,2,有,有,30500000,91137,坡道平面,33.08,0,,RPUPMLQKJHPFFAE58CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南二路1~30號,30.81,住,,,1081210,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010809,308.97,4,2,2,有,有,23600000,76383,坡道平面,17.06,0,,RPWNMLPKJHPFFAE48CA
鼓山區,房地(土地+建物),高雄市鼓山區華泰路162巷1~30號,32.65,住,,,1081218,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0720606,105.12,3,2,2,有,無,3500000,33295,,0.0,0,,RPUPMLOKJHPFFAE38CA
前金區,房地(土地+建物)+車位,高雄市前金區中華三路91~120號,17.68,商,,,1081230,土地1建物1車位2,二十二層,三十七層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041102,435.82,4,2,5,有,有,39000000,89486,坡道平面,31.9,0,,RPWPMLOKJHPFFAE58CA
鹽埕區,房地(土地+建物),高雄市鹽埕區新興街61~90號,16.63,商,,,1090102,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850328,144.55,4,2,4,有,有,4200000,29056,,0.0,0,,RPRQMLOKJHPFFAE18CA
鼓山區,房地(土地+建物),高雄市鼓山區裕豐街70巷1~30號,35.85,住,,,1081227,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0731229,122.28,3,2,2,有,無,4350000,35574,,0.0,0,,RPPNMLPKJHPFFAE77CA
鹽埕區,房地(土地+建物),高雄市鹽埕區莒光街211~240號,4.01,商,,,1090101,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0720523,42.43,1,1,1,有,有,1420000,33467,,0.0,0,,RPWOMLPKJHPFFAE58CA
鹽埕區,房地(土地+建物)+車位,高雄市鹽埕區建國四路151~180號,13.28,商,,,1081231,土地1建物1車位1,一層，騎樓，見其它登記事項,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070830,159.28,0,0,0,無,有,18500000,116148,坡道平面,0.0,0,,RPOOMLQKJHPFFAE87CA
鹽埕區,房地(土地+建物),高雄市鹽埕區公園二路211~240號,421.0,住,,,1081224,土地2建物1車位0,全,十層,透天厝,商業用,鋼筋混凝土造,0571114,3489.7,100,100,101,有,無,128000000,36679,,0.0,0,,RPPPMLQKJHPFFAE08CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北三路211~240號,14.15,商,,,1081218,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951030,139.71,3,2,2,有,有,9030000,60517,坡道機械,7.02,1000000,,RPVOMLQKJHPFFAE58CA
鼓山區,房地(土地+建物),高雄市鼓山區裕誠路1501~1530號,3.67,商,,,1090103,土地1建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800810,46.56,1,0,1,有,有,1720000,36942,,0.0,0,,RPSOMLQKJHPFFAE28CA
鹽埕區,房地(土地+建物),高雄市鹽埕區五福四路241~270號,3.78,商,,,1090101,土地3建物1車位0,九層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,0711210,34.15,1,1,1,有,無,1320000,38653,,0.0,0,,RPUPMLKLJHPFFAE08CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區南屏路841~870號,13.7,商,,,1081211,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951205,165.13,3,2,2,有,有,12800000,77515,坡道平面,0.0,0,,RPVPMLKLJHPFFAE18CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明誠三路661~690號,15.5,商,,,1081219,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0971104,178.31,0,0,0,無,有,12200000,68420,坡道機械,0.0,0,,RPTOMLNJKHPFFAE08CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕國街121~150號,21.86,住,,,1081223,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940909,174.79000000000002,4,2,2,有,無,11080000,63390,坡道平面,0.0,0,雙方約定自點交日起保固滲漏水半年，如因買方修繕造成不在保固責任範圍。另浴缸滲漏部分買方已知悉，由買方自行修繕，不在上述保固責任範圍內。,RPQNMLOJKHPFFAE77CA
前金區,房地(土地+建物)+車位,高雄市前金區中山橫路121~150號,7.04,商,,,1081225,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980217,96.17,2,1,1,有,有,6400000,66549,坡道平面,0.0,0,,RPTNMLLJKHPFFAE77CA
鼓山區,房地(土地+建物),高雄市鼓山區中華一路247巷5弄1~30號,24.08,住,,,1081120,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730220,93.02,3,2,2,有,無,3000000,32251,,0.0,0,,RPRNMLRJKHPFFAE18CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北五街61~90號,18.7,住,,,1081009,土地1建物1車位2,二十一層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071213,234.82,3,2,2,有,有,23360000,101242,坡道平面,41.62,3800000,,RPVNMLKKKHPFFAE97CA
苓雅區,房地(土地+建物),高雄市苓雅區建國一路84巷6弄1~30號,30.27,住,,,1080528,土地1建物1車位0,全,二層,透天厝,,加強磚造,0621102,36.83,4,2,2,有,無,5490000,149063,,0.0,0,,RPQOMLQKJHPFFBE18CA
苓雅區,房地(土地+建物),高雄市苓雅區建國一路84巷6弄1~30號,30.27,住,,,1081026,土地1建物1車位0,全,二層,透天厝,,加強磚造,0621102,36.83,4,2,2,有,無,4579200,124333,,0.0,0,,RPROMLQKJHPFFBE28CA
新興區,房地(土地+建物),高雄市新興區六合一路88巷1~30號,3.81,商,,,1081123,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0771019,39.77,1,1,1,有,有,1500000,37717,,0.0,0,,RPTOMLQKJHPFFBE48CA
苓雅區,房地(土地+建物),高雄市苓雅區林德街10巷1~30號,30.6,住,,,1081230,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740401,96.84,4,2,2,有,無,5800000,59893,,0.0,0,,RPSOMLPKJHPFFBE28CA
新興區,房地(土地+建物),高雄市新興區明莊里六合二路31~60號,2.75,商,,,1081218,土地1建物1車位0,十層，走廊,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830610,32.08,1,1,1,有,有,1300000,40524,,0.0,0,,RPPNMLQKJHPFFBE97CA
新興區,土地,新興段二小段511~540地號,118.0,商,,,1081201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27500000,233051,,0.0,0,含增建或未登記建物。;,RPQOMLKLJHPFFBE67CA
新興區,土地,新興段四小段811~840地號,76.0,商,,,1081226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10566500,139033,,0.0,0,,RPXNMLRKJHPFFBE88CA
新興區,土地,新興段四小段811~840地號,9.0,商,,,1081226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1633500,181500,,0.0,0,,RPUPMLRKJHPFFBE78CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區光華一路91~120號,16.55,商,,,1081127,土地3建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070315,259.11,4,2,3,有,有,19880000,76724,坡道平面,18.0,0,內含裝潢,RPQNMLNJKHPFFBE77CA
苓雅區,房地(土地+建物),高雄市苓雅區三多二路211~240號,126.0,商,,,1080923,土地2建物2車位0,全,三層,透天厝,,加強磚造,0620830,338.14,0,0,0,無,無,49000000,144910,,0.0,0,,RPQOMLKMJHPFFBE77CA
新興區,房地(土地+建物),高雄市新興區林森一路130巷1~30號,27.75,商,,,1090106,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0691208,82.11,6,1,4,有,無,4000000,48715,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLLMJHPFFBE28CA
苓雅區,房地(土地+建物),高雄市苓雅區正言路61~90號,28.2,住,,,1081225,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0710911,101.88000000000001,1,2,2,有,無,4000000,39262,,0.0,0,,RPWNMLLLJHPFFBE28CA
新興區,房地(土地+建物),高雄市新興區明星街61~90號,6.83,商,,,1081230,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),,鋼筋混凝土造,0720813,64.03,1,2,2,有,有,2800000,43730,,0.0,0,,RPQOMLQJKHPFFBE18CA
小港區,土地,大林段391~420地號,30.75,住,,,1080107,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,19512,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLQKJHPFFCE68CA
小港區,土地,孔宅段1201~1230地號,69.0,商,,,1081205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3519000,51000,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLPKJHPFFCE68CA
前鎮區,房地(土地+建物),高雄市前鎮區廣東三街3巷1~30號,39.12,住,,,1081226,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680606,83.6,4,2,2,有,無,3900000,46651,,0.0,0,,RPWOMLPKJHPFFCE78CA
小港區,土地,孔宅段1201~1230地號,56.0,商,,,1081205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2856000,51000,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXOMLPKJHPFFCE88CA
小港區,房地(土地+建物),高雄市小港區崇善街31~60號,80.92,住,,,1081219,土地1建物1車位0,全,五層,透天厝,見其它登記事項,見其它登記事項,1080327,297.3,5,2,6,有,無,17000000,57181,,0.0,0,權利人共2人，有電梯。,RPSPMLPKJHPFFCE48CA
小港區,房地(土地+建物),高雄市小港區民益路61~90號,13.87,住,,,1081220,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0681022,40.98,2,1,1,有,無,1980000,48316,,0.0,0,含增建或未登記建物。;附冷氣,RPXNMLQKJHPFFCE88CA
小港區,房地(土地+建物),高雄市小港區中船一村1~30號,58.31,住,,,1081217,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660425,105.92,3,2,2,有,無,6000000,56647,,0.0,0,賣清,RPSOMLQKJHPFFCE48CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區中山二路181~210號,7.3,商,,,1081213,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000125,112.00999999999999,3,2,1,有,有,9000000,80350,坡道平面,0.0,0,含增建或未登記建物。;,RPWOMLKLJHPFFCE38CA
小港區,房地(土地+建物),高雄市小港區學府路168巷31~60號,70.55,住,,,1081225,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670601,105.45,3,2,2,有,無,2300000,21811,,0.0,0,,RPXOMLKLJHPFFCE48CA
小港區,房地(土地+建物),高雄市小港區松青街61~90號,76.16,住,,,1081203,土地2建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1080904,175.72,5,2,3,有,無,12800000,72843,,0.0,0,,RPTOMLMLJHPFFCE28CA
